,scopus_id,author
9933,35206078100,"Martens, Verena"
9934,26026108900,"Sasaki, Stacey J."
9935,25626553800,"Pauker, Kristin"
9936,8098080200,"Ivcevic, Zorana"
9937,24448018000,"Kervyn, Nicolas"
9938,35206247400,"Nunes, Ana"
9939,7004524881,"Burt, S. Alexandra"
9940,57212913227,"Hogan, Caitlin M."
9941,23096880300,"Chow, Rosalind M."
9942,22133243900,"Alter, Adam L."
9943,8627446100,"Wellman, Justin A."
9944,6603735772,"Shrum, L. J."
9945,24341138900,"Klimstra, Theo A."
9946,7101829832,"Hale, William W."
9947,6603333444,"Raaijmakers, Quinten A.W."
9948,56246075800,"Meeus, Wim H.J."
9949,26537844100,"Perea, Elaine F."
9950,57203288306,"Jones, Christopher R."
9951,6701590653,"Beilock, Sian L."
9952,55387490000,"Gómez, Angel"
9953,14623168400,"Seyle, D. Conor"
9954,26422455900,"Morales, J. Francisco"
9955,8658551800,"Huici, Carmen"
9956,23985632600,"Marien, Hans"
9957,13410019500,"Holloway, Renee A."
9958,15069768700,"Waldrip, Amy M."
9959,32667712200,"Graham, Jesse"
9960,36709577700,"Filardo, Emily Ana"
9961,57204405796,"Iserman, Emma C."
9962,7402876463,"Bell, Amy E."
9963,7402148189,"Sherman, Martin F."
9964,7005753185,"Sherman, Nancy C."
9965,23988364200,"Dy-Liacco, Gabriel S."
9966,56169770700,"Williams, Joseph E.G."
9967,25929711700,"Slotter, Erica B."
9968,8712013700,"Mondillon, Laurie"
9969,12140947900,"Vermeulen, Nicolas"
9970,27867707300,"Fuller-Rowell, Thomas E."
9971,27168530200,"Burrow, Anthony L."
9972,7404978645,"Miller, Gregory E."
9973,23028746900,"Selfhout, Maarten"
9974,27467777300,"Poehlman, T. Andrew"
9975,7006700753,"Uhlmann, Eric Luis"
9976,8308423000,"Régner, Isabelle"
9977,24074637000,"Seaton, Marjorie"
9978,23974567500,"Kraus, Michael W."
9979,25959028700,"Critcher, Clayton R."
9980,7202460445,"Lieberman, Debra"
9981,22033601500,"Chmielewski, Michael"
9982,16174951200,"Freeman, Dan"
9983,7101763972,"Lim, Vivien K.G."
9984,15834766500,"Felps, Will"
9985,27367623900,"Bleidorn, Wiebke"
9986,25638612900,"Kandler, Christian"
9987,27568037300,"Rubel-Lifschitz, Tammy"
9988,26644097300,"Luhmann, Maike"
9989,57202698670,"Sorensen, Nicholas"
9990,7003679740,"Reber, Rolf"
9991,24740779400,"Chen, Sylvia Xiaohua"
9992,23993056500,"Meier, Laurenz L."
9993,29867575700,"Sevincer, A. Timur"
9994,6603503426,"Uskul, Ayse K."
9995,15925192500,"Barry, Robin A."
9996,36713473400,"Jimenez, Natasha B."
9997,36713453400,"Hollatz, Amanda L."
9998,35094888000,"Woodard, Jarilyn"
9999,24332169200,"Lammers, Joris"
10000,6505835155,"Prinzie, Peter"
10001,16065196600,"Stams, Geert Jan J.M."
10002,6701827782,"Deković, Maja"
10003,12770250400,"Reijntjes, Albert H.A."
10004,23968264400,"Quirin, Markus"
10005,8613409000,"Back, Mitja D."
10006,14057964500,"Ferriman, Kimberley"
10007,14219660100,"Stahl, Christoph"
10008,23033107400,"Bender, Rachel E."
10009,12782699700,"Wagner, Clara A."
10010,7007048551,"Whitehouse, Wayne G."
10011,24073745400,"Sylvia, Louisa G."
10012,33267933200,"Scherer, Laura D."
10013,35079392900,"Peach, Jennifer M."
10014,35078372000,"Friesen, Justin P."
10015,8343256100,"Oaten, Megan"
10016,7003790878,"Foshee, Vangie A."
10017,24767238700,"Zell, Ethan"
10018,7202101684,"Tyler, James M."
10019,35106001500,"Rosier, Jennifer Gill"
10020,16070386200,"Pakizeh, Ali"
10021,57194037209,"Cheung, Wing Yee"
10022,16070168100,"Rees, Kerry J."
10023,40261913200,"Lytle, Brad L."
10024,40261234500,"Cuperman, Ronen"
10025,6504656356,"Sapir-Lavid, Yael"
10026,40261018300,"Avihou-Kanza, Neta"
10027,13609566200,"Chaudoir, Stephenie R."
10028,6506830739,"Quiamzade, Alain"
10029,57191877751,"Mugny, Gabriel"
10030,57205216629,"Hahn, Ulrike"
10031,36838476700,"Frost, John Mark"
10032,15063032200,"Nussbaum, A. David"
10033,35106581700,"Bunyan, Debra P."
10034,55666752100,"Mast, Marianne Schmid"
10035,25644334100,"Jonas, Klaus"
10036,7006368856,"Bardi, Anat"
10037,7601485779,"Lee, Julie Anne"
10038,23004891800,"Hofmann-Towfigh, Nadi"
10039,6602364479,"Soutar, Geoffrey"
10040,15064088800,"Harpaz-Gorodeisky, Gal"
10041,35338687400,"Ben-David, Yael"
10042,57196111692,"Chen, Jing"
10043,55455831800,"Chan, S. Fiona"
10044,8947413000,"Erickson, Thane M."
10045,35339249100,"Filson, Jennifer"
10046,14025207300,"Shamosh, Noah A."
10047,24512046300,"Green, Adam E."
10048,7003311273,"Braver, Todd S."
10049,7404301505,"Gray, Jeremy R."
10050,55461568000,"Zhang, Yan"
10051,35339688700,"Pattershall, Jennifer"
10052,57203297446,"Fowler, James H."
10053,7005400323,"Christakis, Nicholas A."
10054,21233765100,"de Zavala, Agnieszka Golec"
10055,35765189600,"Cichocka, Aleksandra"
10056,35765560200,"Jayawickreme, Nuwan"
10057,35765267100,"Gallagher, Patrick"
10058,23466714200,"Ethier, Nicole"
10059,35242480900,"Gunn, Gregory R."
10060,35421862900,"Duong, David"
10061,14318856700,"Horberg, E. J."
10062,14319243800,"Oveis, Christopher"
10063,57198880496,"Taylor, Cheryl A."
10064,13409239900,"Schnyder, Inge"
10065,13408747800,"Niggli, Alois"
10066,18042527100,"Piff, Paul K."
10067,7406453167,"Xu, Yiyuan"
10068,7004222441,"Farver, Jo Ann M."
10069,24339854800,"Yu, Lidong"
10070,12804261800,"Zhang, Zengxiu"
10071,35247513300,"Anusic, Ivana"
10072,57188876944,"Levert, Eveline"
10073,55936566200,"Mlačić, Boris"
10074,8318728500,"Szirmák, Zsófia"
10075,26666899400,"Jia, Lile"
10076,35765274300,"Alexander, Marla B."
10077,14045865200,"Saxbe, Darby"
10078,26021774400,"George, Linda G."
10079,26665962300,"Carter, Travis J."
10080,26641461600,"Pronk, Tila M."
10081,6701475448,"Overbeek, Geertjan"
10082,6602619846,"Vermulst, Ad A."
10083,35417239400,"Seeman, Teresa E."
10084,35424195800,"Kozanian, Tamar A."
10085,57206753947,"Moore, Amy N."
10086,35765721400,"Ozono, Hiroki"
10087,35765529200,"Nakashima, Satoshi"
10088,7202952159,"Yoshikawa, Sakiko"
10089,8045845000,"Watabe, Motoki"
10090,35765821900,"Thrush, Roxanne L."
10091,23668232200,"Laran, Juliano"
10092,56253376900,"King, Laura A."
10093,56472982200,"Kim, Young Hoon"
10094,8162069400,"Psaltis, Charis"
10095,33467815300,"Schmid, Katharina"
10096,35976916600,"Popan, Jason R."
10097,7101656217,"Cairns, Ed"
10098,7404718867,"Hughes, Joanne"
10099,7006699455,"Hofer, Jan"
10100,9239479000,"Busch, Holger"
10101,14026675200,"Campos, Domingo"
10102,36066390600,"Li, Ming"
10103,15846250200,"Law, Ruby"
10104,15751344800,"Lerouge, Davy"
10105,24176747400,"Forbes, Chad E."
10106,24391534400,"Shepherd, Steven"
10107,24170998800,"Blatz, Craig W."
10108,22133775100,"Chua, Sook Ning"
10109,24544440200,"Gordon, Amie"
10110,36666547700,"Kogan, Aleksandr"
10111,7102112500,"Stephan, Elena"
10112,12646117500,"Wilkowski, Benjamin M."
10113,55057538700,"Kikuchi, Masako"
10114,7003806123,"Fellous, Jean Marc"
10115,22137165900,"Zitek, Emily M."
10116,10138824300,"Jordan, Alexander H."
10117,26027023900,"Leach, Frederick R."
10118,7003639329,"Lansford, Jennifer E."
10119,26022722400,"Weinstein, Netta"
10120,24491589100,"Eisenkraft, Noah"
10121,22136363000,"Osswald, Silvia"
10122,14618910400,"Degner, Juliane"
10123,36164093000,"Garrett, James V."
10124,6505780565,"Chentsova-Dutton, Yulia E."
10125,36164351400,"Maruskin, Laura A."
10126,36163894100,"Cassidy, Scott E."
10127,14619061200,"Fryer, James W."
10128,15049433200,"Lemieux, Anthony F."
10129,57101730400,"McQueen, Grant"
10130,25423179800,"Rothschild, Zachary K."
10131,6506014561,"Bar-On, Naama"
10132,8640758900,"Ein-Dor, Tsachi"
10133,18041989300,"Ford, Máire B."
10134,26325631500,"Guglielmo, Steve"
10135,10739185600,"Van den Bergh, Bram"
10136,35570793000,"Ferguson, Christopher J."
10137,6602825238,"Pasch, Lauri A."
10138,57199172489,"Johnson, Matthew D."
10139,36460780800,"Cordaro, Filippo"
10140,14832745600,"Hagiwara, Nao"
10141,36641208100,"Bullock, John G."
10142,56236173700,"Ha, Shang E."
10143,8508280000,"Leising, Daniel"
10144,36460736500,"Erbs, Julia"
10145,36460944200,"Fritz, Ulrike"
10146,35763423600,"Russell, V. Michelle"
10147,6602209367,"Norenzayan, Ara"
10148,55250430000,"Lee, Albert"
10149,36099476600,"Luchies, Laura B."
10150,8908087900,"Kross, Ethan"
10151,16178348300,"Topolinski, Sascha"
10152,34973528000,"Sesko, Amanda K."
10153,24766292400,"Chun, David S."
10154,8889612700,"Troop-Gordon, Wendy"
10155,36134238800,"Alegre, Jan Marie"
10156,36515592300,"Siy, John Oliver"
10157,11339166100,"Heflick, Nathan A."
10158,8859057500,"Faro, David"
10159,26430954900,"Giacomantonio, Mauro"
10160,24070069000,"Breines, Juliana G."
10161,36551931700,"Bartak, Christopher"
10162,36164311100,"Mann, Nikki"
10163,23994013200,"Philippe, Frederick L."
10164,6507859786,"Houlfort, Nathalie"
10165,22980151700,"Lavigne, Geneviève L."
10166,15135907600,"Donahue, Eric G."
10167,9333161800,"Grant, Adam M."
10168,15832026500,"Gino, Francesca"
10169,36553669500,"Thiel, Wolfgang"
10170,36553352900,"Schott, John Paul"
10171,56320506200,"Andrews, Rick K."
10172,56351882400,"O'Brien, Thomas C."
10173,14829842500,"Zisser, Alison R."
10174,36552479500,"Kane, Joanne"
10175,57197146197,"Dale, Jeannette"
10176,7006391045,"Navarrete, Carlos David"
10177,36174053600,"McDonald, Melissa M."
10178,8213303300,"Molina, Ludwin E."
10179,35195522700,"Cicero, David C."
10180,36553674100,"Trent, Jason"
10181,25825524500,"Ng, Weiting"
10182,14053893600,"Harter, James"
10183,57212723672,"Arora, Raksha"
10184,22135546300,"Nash, Kyle A."
10185,35219182500,"Prentice, Mike"
10186,36164544900,"Rubin, Harris"
10187,57150338800,"Pinto, Isabel R."
10188,36138831000,"Kavanagh, Phillip S."
10189,36554602400,"Robins, Sarah C."
10190,22035667800,"Luyckx, Koen"
10191,23008411900,"Frijns, Tom"
10192,8535212600,"van Lier, Pol A.C."
10193,26867844000,"Inbar, Yoel"
10194,36237339000,"Cone, Jeremy"
10195,15846539800,"Phelan, Julie E."
10196,14045115000,"Hülsheger, Ute R."
10197,16070566900,"Scholer, Abigail A."
10198,57196707576,"Stone, Asako B."
10199,57199389433,"Smith, Shannon M."
10200,8731504600,"Carmichael, Cheryl L."
10201,16318711600,"Caprariello, Peter A."
10202,7202660193,"Tsai, Fen Fang"
10203,57197906121,"Rodrigues, Amy"
10204,36653060200,"Maniaci, Michael R."
10205,23398597600,"Sherman, Ryne A."
10206,24174967400,"Nave, Christopher S."
10207,26024074400,"Bergsieker, Hilary B."
10208,6602002113,"Kashdan, Todd B."
10209,24766070300,"Cozzolino, Philip J."
10210,16240804700,"Breen, William E."
10211,35119253900,"Levesque-Bristol, Chantal"
10212,55755641200,"Chen, M. Keith"
10213,6603691859,"Hodson, Gordon"
10214,36175069100,"Rush, Jonathan"
10215,26321749200,"MacInnis, Cara C."
10216,15058321300,"Stein, Jordan H."
10217,7202068339,"Steiner, Dirk D."
10218,57197076938,"Dekker, Daphne M."
10219,22956833000,"Bechtoldt, Myriam N."
10220,9250707400,"Choi, Hoon Seok"
10221,36165355000,"Baumann, Jolie"
10222,14420115200,"Lambert, Nathaniel M."
10223,25923482000,"Shteynberg, Garriy"
10224,35785827100,"Goel, Sharad"
10225,7201539502,"Watts, Duncan J."
10226,8875232000,"Dyrenforth, Portia S."
10227,14023281800,"Mõttus, René"
10228,16401290200,"Guenther, Corey L."
10229,8319724600,"Etcheverry, Paul E."
10230,7102932947,"Stock, Michelle L."
10231,25723896700,"Weng, Chih Yuan"
10232,8729048100,"Kiviniemi, Marc"
10233,26645047300,"O'Hara, Ross E."
10234,6506657826,"Rodriguez Mosquera, Patricia M."
10235,57201409032,"de Mendoza, Alejandra Hurtado"
10236,37033470500,"Cheng, Bonnie Hayden"
10237,36621632600,"Guillory, Lucia E."
10238,35389569100,"Romero-Canyas, Rainer"
10239,37034834500,"Reddy, Kavita S."
10240,14066479800,"Rodriguez, Sylvia"
10241,57188567467,"Cavanaugh, Timothy J."
10242,37034891100,"Pelayo, Rosemary"
10243,25626502500,"Scally, Matthew"
10244,56521788900,"Abecasis, Gonçalo R."
10245,57189956847,"Young, Steven G."
10246,36698765900,"Forest, Amanda L."
10247,37090760100,"Kath, Jennifer"
10248,6506279131,"Ostafin, Brian"
10249,35218833400,"Juhl, Jacob"
10250,18036501100,"Cathey, Christie"
10251,55996811000,"Liao, Jiangqun"
10252,36459043300,"Rydell, Michael T."
10253,35809728500,"Boucher, Kathryn L."
10254,8664883400,"Simmons, Joseph P."
10255,7004674078,"LeBoeuf, Robyn A."
10256,25936600200,"Oravecz, Zita"
10257,11839192400,"Beukeboom, Camiel J."
10258,6603831008,"Finkenauer, Catrin"
10259,24080979400,"Naidu, N. V.R."
10260,57197067657,"Kumar, Satishchandra"
10261,36553909500,"Berlia, Neha V."
10262,57196543922,"Banas, Kasia"
10263,7201478047,"Smyth, Joshua M."
10264,56519118700,"Carey, Michael P."
10265,26665919400,"Cribbet, Matthew R."
10266,6507451952,"Nealey-Moore, Jill B."
10267,35486105800,"Williams, Paula G."
10268,56646785900,"MacKenzie, Justin"
10269,15070676300,"Mead, Nicole L."
10270,7801649376,"DiDonato, Theresa E."
10271,26537685100,"Howren, M. Bryant"
10272,36809793600,"Mennitt, Eileen"
10273,55292790700,"Rakić, Tamara"
10274,7006807194,"Steffens, Melanie C."
10275,36551893200,"Cameron, C. Daryl"
10276,6603743061,"Rasbash, Jon"
10277,7402868061,"Jenkins, Jennifer"
10278,7402142375,"O'Connor, Thomas G."
10279,6602224263,"Tackett, Jennifer L."
10280,43862011600,"van der Linde, Lonneke A.J.G."
10281,54998938800,"Iyer, Aarti"
10282,27067529000,"Becker, Julia C."
10283,43861790500,"Saab, Rim"
10284,8538615100,"Singh, Purnima"
10285,7005309010,"Siddiqui, Roomana N."
10286,32467444700,"Shen, Hao"
10287,57194862954,"Wan, Fang"
10288,36970331200,"Tabi, Emmanuel"
10289,36970188800,"Nadolny, Daniel"
10290,6507099680,"Inzlicht, Michael"
10291,56748583400,"Stout, Jane G."
10292,24481021100,"Hunsinger, Matthew"
10293,41862024300,"McManus, Melissa A."
10294,36613438500,"McCarthy, Randy J."
10295,36489258000,"Buhrmester, Michael D."
10296,7005974114,"Conley, Terri D."
10297,6602132134,"Wagenmakers, Eric Jan"
10298,25937076200,"Wetzels, Ruud"
10299,6602919311,"Borsboom, Denny"
10300,6701525820,"van der Maas, Han L.J."
10301,12644967400,"Nelissen, Rob M.A."
10302,16233517900,"Leung, Angela K.Y."
10303,36930376600,"Jacobson, Ryan P."
10304,6508380578,"Dindo, Lilian"
10305,7004888999,"Fowles, Don"
10306,8964613500,"Mahajan, Neha"
10307,55457662500,"Martinez, Margaret A."
10308,7004008339,"Gutierrez, Natashya L."
10309,6603131243,"Diesendruck, Gil"
10310,7202566652,"Santos, Laurie R."
10311,9638074800,"Hopwood, Christopher J."
10312,8087953800,"Blonigen, Daniel M."
10313,26025873100,"Ho, Arnold K."
10314,7202969153,"Levin, Daniel T."
10315,36671118900,"Deckman, Timothy"
10316,8651126000,"Hutcherson, Cendri A."
10317,36095557700,"Keenan, Nora"
10318,7102082143,"Anders, Samantha"
10319,36712301900,"Perera, Sulani"
10320,37052852200,"Shallcross, Sandra L."
10321,47461075900,"Hintz, Samuel"
10322,21533518800,"Beal, Daniel J."
10323,25929357100,"McFerran, Brent"
10324,47461400700,"Laven, Marjorie"
10325,7801563407,"Abad, Neetu"
10326,47461264600,"Hinsch, Christian"
10327,7003626572,"Krahé, Barbara"
10328,36887273500,"Möller, Ingrid"
10329,47461297000,"Kirwil, Lucyna"
10330,8670962600,"Felber, Juliane"
10331,22233337600,"Berger, Anja"
10332,7801461623,"Mauss, Iris B."
10333,36125387800,"Shallcross, Amanda"
10334,36446764500,"Troy, Allison S."
10335,7101784591,"Ferrer, Emilio"
10336,36767404000,"O'Brien, Daniel Tumminelli"
10337,7410084871,"Wilson, David Sloan"
10338,20735844700,"Selimbegović, Leila"
10339,37098785700,"Kohn, Jamie L."
10340,55708410900,"Martin, A. Mc Leish"
10341,37073959000,"Zhang, Shu"
10342,55999128700,"Chen, Guoquan"
10343,57196695812,"Dudley, Kari L."
10344,33267926700,"Peetz, Johanna"
10345,8714491600,"Köpetz, Catalina"
10346,50961203700,"Faber, Tim"
10347,34868588100,"Sadikaj, Gentiana"
10348,36027927500,"Baker, Levi R."
10349,55466686200,"Johnson, Sarah E."
10350,56853258100,"Amir, Ella"
10351,36951712900,"Righetti, Francesca"
10352,14832277000,"Cohen, Taya R."
10353,36536505200,"Brooks, Matthew L."
10354,50961710800,"Vázquez, Alexandra"
10355,37114214500,"Baas Matthijs, M."
10356,24768001100,"Ostvik-White, Elin"
10357,36842893700,"Collins, Elizabeth C."
10358,6603133970,"Levitin, Daniel J."
10359,14020610100,"Todd, Andrew R."
10360,39862190100,"Rangel, Ulrike"
10361,15057559100,"Ackerman, Joshua M."
10362,24074071100,"Dotsch, Ron"
10363,55330150100,"Smits, Iris A.M."
10364,6602890202,"Vorst, Harrie C.M."
10365,35856346400,"Timmerman, Marieke E."
10366,24069050200,"Petrican, Raluca"
10367,54388572300,"Bielak, Tania"
10368,35480402300,"Moscovitch, Morris"
10369,26221552100,"Boer, Diana"
10370,12243269200,"Simonsohn, Uri"
10371,43861186200,"Das, Rekha"
10372,43860913600,"Chakravarthy, Sharmista"
10373,36545911900,"Dunlop, William L."
10374,56124666800,"Lee, Brenda H."
10375,43861786400,"Riches, Amanda"
10376,36926207100,"Carlson, Erika N."
10377,35902570100,"Oltmanns, Thomas F."
10378,25925524600,"van der Lowe, Ilmo"
10379,46761237500,"Lian, Hua"
10380,34870886500,"Tay, Louis"
10381,8595640400,"Peets, Kätlin"
10382,6701516198,"Salmivalli, Christina"
10383,22940035600,"Binning, Kevin R."
10384,36191318100,"Sasaki, Joni Y."
10385,44460975600,"Čehajić-Clancy, Sabina"
10386,26430694100,"Effron, Daniel A."
10387,35866830500,"Halperin, Eran"
10388,56269623400,"Liberman, Varda"
10389,36608175700,"Iyer, Ravi"
10390,33068055200,"Koleva, Spassena"
10391,42461955700,"Maaravi, Yossi"
10392,7003551784,"Ganzach, Yoav"
10393,6602192048,"Pazy, Asya"
10394,38362403400,"Ritter, Ryan S."
10395,55586217100,"Day, Martin V."
10396,46761481700,"Tan, Rosabel"
10397,37561188600,"Garnett, Flannery G."
10398,24765875300,"Buffardi, Laura"
10399,8963825200,"Chapman, Benjamin P."
10400,35619058200,"Nagy, Gabriel"
10401,42461369800,"Holbrook, Colin"
10402,7006708721,"Sousa, Paulo"
10403,36606224200,"Hahn-Holbrook, Jennifer"
10404,55166468600,"Harris, Brianna"
10405,36994361800,"Gomillion, Sarah"
10406,49361609800,"Melwani, Shimul"
10407,12345437300,"Barsade, Sigal"
10408,57203053765,"Sutin, Angelina R."
10409,55239601400,"Ferrucci, Luigi"
10410,11142346900,"Gee, Stephanie S."
10411,49361901800,"Orazietti, Katie"
10412,57212890107,"Filipowicz, Allan"
10413,24478957400,"Schoel, Christiane"
10414,22033334000,"Bluemke, Matthias"
10415,50361869000,"Mueller, Patrick"
10416,7003518452,"Sporer, Siegfried L."
10417,12793989500,"Scharmach, Martin"
10418,36696521200,"Marksteiner, Tamara"
10419,49361520000,"Erol, Ruth Yasemin"
10420,7005779430,"Vingerhoets, Ad J.J.M."
10421,57194740920,"Schlotz, Wolff"
10422,6504247510,"Linardatos, Lisa"
10423,47562210100,"Specht, Jule"
10424,51666069600,"Venhoeven, Leonie A."
10425,51664474400,"Beudeker, Dagmar A."
10426,51664670900,"Cramwinckel, Florien M."
10427,53264954900,"Smulders, Linda"
10428,56394077300,"van der Laan, Jorien"
10429,6602733258,"Utts, Jessica"
10430,7404849122,"Johnson, Wesley O."
10431,23009384800,"Masicampo, E. J."
10432,8316507400,"Hill, Sarah E."
10433,51664862600,"DelPriore, Danielle J."
10434,17136195800,"Vaughan, Phillip W."
10435,51665356900,"Kouchaki, Maryam"
10436,35573625500,"Hüffmeier, Joachim"
10437,36608662400,"Loschelder, David D."
10438,53364442200,"Schwartz, Katja"
10439,35306385800,"Broady, Elizabeth F."
10440,54418921400,"Marguc, Janina"
10441,57203215845,"Förster, Jens"
10442,37017930900,"Clark, Emily K."
10443,37018466400,"Johnston, Amanda M."
10444,56683689900,"Brown, Elizabeth R."
10445,54789241600,"Steinberg, Mia"
10446,26323831500,"Radel, Rémi"
10447,7003567071,"Sarrazin, Philippe"
10448,33467887800,"Milyavskaya, Marina"
10449,8379279900,"Schüler, Julia"
10450,57203756177,"Johnson, Sarah E."
10451,14022052000,"Vicary, Amanda M."
10452,6508218529,"Shead, N. Will"
10453,54788784400,"Alvarez, Juan M."
10454,54789030100,"Mai, Nhu T.Q."
10455,7102910290,"French, Brian F."
10456,24068367200,"Balliet, Daniel"
10457,36155009000,"Swart, Hermann"
10458,57199712254,"Mayer, Jennifer"
10459,57184661200,"Brown, Christina M."
10460,54790091300,"Shoda, Tonya M."
10461,54790201100,"Stayton, Laura E."
10462,57191832055,"Martin, Colleen E."
10463,26532284500,"Choshen-Hillel, Shoham"
10464,56248425600,"Yaniv, Ilan"
10465,37102576700,"Sheskin, Mark"
10466,7102362810,"Bloom, Paul"
10467,23485090000,"Gable, Philip A."
10468,54790024200,"Pica, Gennaro"
10469,35752828300,"Gervais, Will M."
10470,20436715000,"Shariff, Azim F."
10471,37041859100,"Valenti, Greta"
10472,54420866400,"Pfent, Alison"
10473,36132900000,"Deeb, Inas"
10474,36560508600,"Segall, Gili"
10475,36558861100,"Birnbaum, Dana"
10476,24365720700,"Ben-Eliyahu, Adar"
10477,26028213700,"Wright, Aidan G.C."
10478,7003811605,"Lenzenweger, Mark F."
10479,36464269500,"Pond, Richard S."
10480,36197092700,"Peters, Jan H."
10481,55371036900,"Freeman, Jonathan B."
10482,15848982100,"Orehek, Edward"
10483,36712090500,"Mauro, Romina"
10484,54881924600,"van der Bles, Anne Marthe"
10485,35223110700,"De Haan, Amaranta D."
10486,8963924600,"Wieber, Frank"
10487,54881864900,"Myers, Andrea L."
10488,54882046700,"Kisling, Jason"
10489,36085092100,"Ratliff, Kate A."
10490,37055473200,"Bonser, Ian M."
10491,36844042700,"Feinberg, Matthew"
10492,16305967100,"Willer, Robb"
10493,55473140800,"White, Andrew Edward"
10494,15072645700,"Halevy, Nir"
10495,24479486900,"Chou, Eileen Y."
10496,16039776600,"Moeller, Sara K."
10497,47562077500,"Riemer-Peltz, Miles"
10498,55221434800,"Chang, Luye"
10499,15134944600,"Connelly, Brian S."
10500,55220142600,"Geeza, Alexis A."
10501,36522239600,"Becker, Maja"
10502,55326240900,"Owe, Ellinor"
10503,55319469000,"Easterbrook, Matt"
10504,35961148700,"Herman, Ginette"
10505,55326464000,"De Sauvage, Isabelle"
10506,6507030520,"Bourguignon, David"
10507,7401784478,"Torres, Ana"
10508,25951944200,"Camino, Leoncio"
10509,55000490200,"Lemos, Flávia Cristina Silveira"
10510,55326251100,"Carrasco, Diego"
10511,56137163000,"Cadena, Maria Paz"
10512,55326336400,"Lay, Siugmin"
10513,55326456900,"Wang, Qian"
10514,55326542000,"Trujillo, Elvia Vargas"
10515,55326621300,"Balanta, Paola"
10516,6602932848,"Valk, Aune"
10517,55326698200,"Mekonnen, Kassahun Habtamu"
10518,6602684753,"Nizharadze, George"
10519,7005853393,"Fülöp, Marta"
10520,55326038400,"Brambilla, Maria"
10521,6603856791,"Harb, Charles"
10522,53163178500,"Aldhafri, Said"
10523,55326210100,"Martin, Mariana"
10524,7801547176,"Macapagal, Ma Elizabeth J."
10525,57208992422,"Chybicka, Aneta"
10526,55151189300,"Gavreliuc, Alin"
10527,37560939200,"Buitendach, Johanna"
10528,6603057880,"Özgen, Emre"
10529,55612742200,"Gäner, Ülkä E."
10530,55326658400,"Yamakoǧlu, Nil"
10531,37041924900,"Chan, Wayne"
10532,8442337500,"Löckenhoff, Corinna E."
10533,36886314100,"De Bolle, Marleen"
10534,55441278600,"Graf, Sylvie"
10535,55611353800,"de Figueora, Nora Leibovich"
10536,55611606300,"Ahn, Hyun Nie"
10537,6505489591,"Aguilar-Vafaie, Maria E."
10538,9237840100,"Siuta, Jerzy"
10539,22981866000,"Szmigielska, Barbara"
10540,13908387200,"Cain, Thomas R."
10541,9247943800,"Crawford, J. T."
10542,24922136200,"Miramontez, Daniel R."
10543,55466402700,"Yamaguchi, Mami"
10544,35322497100,"Gheorghiu, Mirona"
10545,35315953600,"Lima, Margarida P."
10546,7202673098,"Levine, Linda J."
10547,55520795100,"Kaplan, Robin L."
10548,7003736811,"Safer, Martin A."
10549,24572493300,"Adler, Jonathan M."
10550,23482074200,"Mueller, Erik M."
10551,55676383400,"Hennig, Jürgen"
10552,23489578900,"Livingston, Beth A."
10553,22034792800,"Hurst, Charlice"
10554,54936660200,"Baumann, Michael R."
10555,35765201200,"Bennett, Shannon H."
10556,35181569600,"Li, Yexin Jessica"
10557,55476475600,"Johnson, Kathryn A."
10558,24723641900,"Chen, Zhansheng"
10559,56096838700,"Rosenzweig, Emily"
10560,55311653700,"Simard, Daniel"
10561,55312176900,"Pontiero, Jeannette"
10562,55312177000,"Brnjas, Amy"
10563,55311349300,"Khan, Beenish"
10564,7402862056,"Mills, Jennifer"
10565,55612718000,"Hofmann, Wilhelm"
10566,7102290550,"Atkins, David C."
10567,36781937300,"Cook, Jonathan E."
10568,36970967700,"Cwir, David"
10569,8408715900,"Zhou, Xinyue"
10570,25927946700,"He, Lingnan"
10571,57199915448,"Yang, Qing"
10572,55311454900,"Lao, Junpeng"
10573,56085429400,"Brooks, Alison Wood"
10574,55913649800,"Hawk, Skyler T."
10575,55325983400,"Holbrook, Jess"
10576,7006366716,"Good, Catherine"
10577,36182144200,"Rattan, Aneeta"
10578,8342614900,"Credé, Marcus"
10579,27667741700,"Niehorster, Sarah"
10580,55326629900,"Gaye-Valentine, Andrea"
10581,37107583800,"Craig, Maureen A."
10582,6507728608,"Schoebi, Dominik"
10583,42761262400,"Desai, Sreedhari D."
10584,55326751700,"Kim, Hyunji"
10585,55326584400,"Ryan, William S."
10586,36655732500,"DeHaan, Cody R."
10587,15726198300,"Przybylski, Andrew K."
10588,54945082200,"Legate, Nicole"
10589,36696814000,"Ma-Kellams, Christine"
10590,18037830200,"McCall, Cade"
10591,35099408300,"Stellar, Jennifer E."
10592,37761235400,"Gausel, Nicolay"
10593,9635566700,"Perkins, Adam M."
10594,37064647700,"Inchley-Mort, Sophie L."
10595,7201495080,"Burgess, Adrian P."
10596,55237381000,"Freeman, Elise C."
10597,35191095500,"Polman, Evan"
10598,36643235300,"Brown, Courtney E."
10599,6603498812,"Blader, Steven L."
10600,36097522200,"McCaslin, Michael J."
10601,7006871212,"London, Bonita"
10602,57196609359,"Tyson, Diana"
10603,24559577300,"Lisjak, Monika"
10604,7003326129,"Ellingson, Jill E."
10605,8650014800,"Heggestad, Eric D."
10606,55368795900,"Makarius, Erin E."
10607,42661245400,"Covarrubias, Rebecca"
